tmdb_id,title,original_title,overview,tagline,release_date,release_year,release_month,original_language,spoken_languages,genres,runtime_minutes,popularity,vote_average,vote_count,adult,cast,director,production_countries,collection_name,retrieval_month
354513,Bingoleras,Bingoleras,"Six single women and a priest's lives intersect when a bingo marathon is launched in their church for the barangay fiesta, turning expectations and relationships upside down and inside out.",,2013-09-18,2013,9,tl,tl,Comedy,0,2.977,10.0,1,False,"Eula Valdez,Liza Diño,Mercedes Cabral,Charee Pineda,Hazel Orencio",Ron Bryant,PH,,2013-09-01
232659,Talea,Talea,"Fourteen-year-old Jasmin longs to be near her biological mother, Eva. Following her mother’s release from prison, an excursion into the country together becomes a first test for the fledgling mother-daughter relationship. They smoke, dance and stroll together – the mood is promising. But time and again, it is revealed that their needs and expectations are light years apart. For the moment, neither Eva nor Jasmin seem up to the task of fulfilling each other’s need for identity and support.  (Talea is Italian for scion, a detached shoot or twig containing buds from a woody plant, used in grafting.)",,2013-09-13,2013,9,de,de,Drama,75,2.0954,5.8,5,False,"Sophie Stockinger,Nina Proll,Philipp Hochmair,Andreas Patton,Eva-Maria Gintsberg",Katharina Mückstein,AT,,2013-09-01
216789,Ana Arabia,אנה ערביה,"Filmed in one sequence-shot of 1 hour and 25 minutes, Ana Arabia is a moment in the life of a small community of outcasts, Jews and Arabs, who live together in a forgotten enclave at the “border” between Jaffa and Bat Yam, in Israel. One day, Yael, a young journalist, visits them. In these dilapidated shacks, in the orchard filled with lemon trees and surrounded by mass public houses, she discovers a range of characters far removed from the usual clichés offered by the region. Yael has the feeling of having discovered a human goldmine. She no longer thinks of her job. Faces and words of Youssef and Miriam, Sarah and Walid, of their neighbors, their friends tell her about life, its dreams and its hopes, its love affairs, desires and disillusions. Their relation to time is different than that of the city around them. In this tinkered and fragile place, there is a possibility of coexistence. A universal metaphor.",,2013-09-02,2013,9,he,he,Drama,85,2.5167,6.2,10,False,"Yuval Scharf,Yussuf Abu-Warda,Sarah Adler,Assi Levy,Uri Gavriel",Amos Gitai,"IL,FR",,2013-09-01
216790,Sacro GRA,Sacro GRA,"After the India of Varanasi’s boatmen, the American desert of the dropouts, and the Mexico of the killers of drugtrade, Gianfranco Rosi has decided to tell the tale of a part of his own country, roaming and filming for over two years in a minivan on Rome’s giant ring road—the Grande Raccordo Anulare, or GRA—to discover the invisible worlds and possible futures harbored in this area of constant turmoil. Elusive characters and fleeting apparitions emerge from the background of the winding zone: a nobleman from the Piemonte region and his college student daughter sharing a one-room efficiency in a modern apartment building along the GRA.",Tales from Rome's Ring Road,2013-09-19,2013,9,it,it,Documentary,93,1.8931,6.0,71,False,"Roberto Giuliani,Franceso De Santis,Paolo Regis,Amelia Regis,Principe Filippo Pellegrini",Gianfranco Rosi,"FR,IT",,2013-09-01
218329,Breakout,Breakout,A pair of criminals try to track down the kids who witnessed them commit a murder in the woods.,,2013-09-04,2013,9,en,en,"Action,Thriller",89,3.7067,4.364,81,False,"Brendan Fraser,Dominic Purcell,Ethan Suplee,Lara Daans,Naomi Andrews",Damian Lee,CA,,2013-09-01
79067,Lost Place,Lost Place,"While on a GPS treasure hunt in the Palatinate forest four teenagers come across an old US military radio tower station. Back in the days of the Cold War it was part of a secret military program that produced horrific side effects, but has long since abandoned. Until now, when the station is mysteriously powered up again.",,2013-09-19,2013,9,de,"de,en","Mystery,Thriller,Horror",101,2.8135,4.5,17,False,"François Goeske,Anatole Taubman,Josefine Preuß,Jytte-Merle Böhrnsen,Pit Bukowski",Thorsten Klein,DE,,2013-09-01
1147102,The Ringer,The Ringer,A son is reunited with his long lost father for the first time. You might imagine it's time to discover everything about where he's come from and where he's going. But he's about to get a surprise...,,2013-09-21,2013,9,en,en,,17,3.1708,0.0,1,False,"John Henshaw,Kieran Lynn,Milo Quinton,David ""Trigger"" Somner,Priscilla Adade",Chris Shepherd,,,2013-09-01
166624,Treading Water,Treading Water,Mica is born smelling of fish that soap and doctors can't remove. Problems increase starting school as no one'll be his friend. He sees a therapist. His life seems doomed until he meets Laura.,Mica is a perfectly normal boy. Well he would be if he didn't smell of fish.,2013-09-13,2013,9,en,en,"Drama,Comedy",92,5.445,5.2,19,False,"Douglas Smith,Zoë Kravitz,Carrie-Anne Moss,Ariadna Gil,Don McKellar",Analeine Cal y Mayor,"CA,MX",,2013-09-01
228064,Abducted,Abducted,Jessica and Dave along with three other young couples are kidnapped in Griffith Park by unseen Abductors and must fight to escape certain death only to discover the world will never be the same.,Your body. Their experiment.,2013-09-03,2013,9,en,en,"Science Fiction,Thriller",95,2.324,4.957,23,False,"Vivan Dugré,Tessa Ferrer,Emily Graham-Handley,Doug Haley,Jelly Howie",Lucy Phillips,US,,2013-09-01
234214,Center Jenny,Center Jenny,"The film focuses on the life of Jenny who has, according to many of the other characters, become too “left-of-center” while pursuing her interests.",,2013-09-29,2013,9,en,en,"Science Fiction,Comedy,Fantasy",54,3.4705,6.1,7,False,"Rachel Lord,Renee Plaza,Aubrey Plaza,Jena Malone,Alia Shawkat",Ryan Trecartin,US,,2013-09-01
221926,Badil,Badil,"A political thriller about the practice of ""badil"" or ""dynamite fishing"", wherein voters are prevented from casting their votes for the opposition by paying them large sums of money to get their fingers inked before election day.",,2013-09-12,2013,9,tl,tl,Drama,100,2.4773,7.0,1,False,"Jhong Hilario,Mercedes Cabral,Yayo Aguila,Nikki Gil,Dick Israel",Chito S. Roño,PH,,2013-09-01
221416,Sonata,Sonata,"A woman whose whole life is her art, but when she loses it she goes into a self-exile, only to be, hopefully, reinvigorated by a young boy daring to bring it all back.",,2013-09-10,2013,9,tl,tl,Drama,110,1.9061,0.0,0,False,"Cherie Gil,Chart Motus,Chino Jalandoni,Richard Gomez,Joshua Pineda",Peque Gallaga,PH,,2013-09-01
214761,7th Floor,Séptimo,"Buenos Aires, Argentina. Sebastián, a successful lawyer, leaves his ex-wife's condo, located on the seventh floor of an apartment building, to take his two children to school. While they run down the stairs, he uses the elevator. Once on the ground floor, Sebastián awaits the arrival of the children.",Every second counts,2013-09-05,2013,9,es,es,"Drama,Thriller",84,4.2564,5.834,247,False,"Ricardo Darín,Belén Rueda,Luis Ziembrowski,Osvaldo Santoro,Jorge D'Elía",Patxi Amezcua,"ES,AR",,2013-09-01
221931,Lihis,Lihis,"The film splits itself between two timelines. In 2006, Ada is basing her thesis on a massacre that occurred twenty years prior in a village called Acacia. Her mother Cecilia was part of a fact-finding mission into a massacre, and Ada’s inquiries bring up her history as a member of the NPA. The other timeline traces the relationship of Ka Felix and Ka Jimmy, two rebels who fall in love, despite the movement’s laws against such a pairing.",,2013-09-11,2013,9,tl,tl,Drama,100,2.874,5.0,1,False,"Lovi Poe,Joem Bascon,Isabelle Daza,Jake Cuenca,Gloria Diaz",Joel Lamangan,PH,,2013-09-01
212716,What If,What If,"Medical-school dropout Wallace has been repeatedly burned by bad relationships. So while everyone around him, including his roommate Allan, seems to be finding the perfect partner, Wallace decides to put his love life on hold. It is then that he meets Chantry, an animator who lives with her longtime boyfriend Ben. Wallace and Chantry form an instant connection, striking up a close friendship. Still, there is no denying the chemistry between them, leading the pair to wonder, what if the love of your life is actually your best friend?",...being friends has its benefits?,2013-09-07,2013,9,en,en,"Drama,Comedy,Romance",98,1.9292,6.7,2042,False,"Daniel Radcliffe,Zoe Kazan,Megan Park,Adam Driver,Mackenzie Davis",Michael Dowse,"CA,IE,US",,2013-09-01
259825,A Place,Un lugar,"Ivan, a Uruguayan political exile living in Mexico, returns to his country after his father's death. The reencounter with his empty home will push Ivan to look back in time in order to come to terms with the past.",,2013-09-22,2013,9,es,es,Drama,32,1.919,10.0,1,False,"Ernesto Álvarez,Sophie Alexander-Katz,Ricardo Mass,Sofía González,Nicolás Menéndez",Daniel Touron,"MX,UY",,2013-09-01
132342,The Liberator,Libertador,"Bolívar was instrumental in Latin America’s struggle for independence from the Spanish Empire, and is today considered one of the most influential politicians and emancipators in American history.  Libertador is told from the viewpoint of Bolívar, portrayed by Ramírez, about his quests and epic military campaigns, which covered twice the territory Alexander the Great conquered, and his vision to unify South America.",His army never conquered. It liberated.,2013-09-09,2013,9,es,"es,fr,en","Drama,History",119,2.6579,6.9,154,False,"Edgar Ramírez,María Valverde,Iwan Rheon,Danny Huston,Imanol Arias",Alberto Arvelo,"ES,VE",,2013-09-01
326903,Super Model,Super Model,"A wine baron (Harsh Chhaya) wants to use a supermodel to launch his new liquor label in the market. He recruits a photographer (Ashmit Patel) to organize a talent hunt in Fiji for the same. Amidst this backdrop, an upcoming model (Veena Malik) faces competition from other beauties for the endorsement deal until the contestants mysteriously start getting murdered one by one and the needle of blame seems to point towards her.",,2013-09-27,2013,9,hi,hi,"Drama,Romance",143,3.2406,1.0,1,False,"Prabha Ali,Wahid Ali,Ashmit Patel,Harsh Chhaya,Bobby Darling",Naveen Batra,,,2013-09-01
221944,Tinik,Tinik,This is a sober and impartial study of homosexuality through the story of a middle-aged gay couturier and his attempts at keeping his dignity amidst the dilemmas and problems brought upon by his homosexuality.,"In between wounds and healing, there is love ensuing.",2013-09-11,2013,9,tl,tl,Drama,0,2.3871,1.0,2,False,"Ricardo Cepeda,Lemuel Pelayo,Alexis Navarro,Bembol Roco,Angeli Bayani",Romy Suzara,PH,,2013-09-01
738553,NB90s,NB90s,"A look at the NBA and its players during the 1990s, including Michael Jordan's all-conquering Chicago Bulls, possibly the greatest draft class ever, and the arrival of Vinsanity. Narrated by Fab 5 Freddy.",,2013-09-04,2013,9,en,,Documentary,113,2.4476,0.0,0,False,"Fab 5 Freddy,Michael Bivins,Michael Rapaport,Gary Payton,Shaquille O'Neal",Zak Levitt,,,2013-09-01
286971,Innocence,Innocence,"After losing her mother in a tragic accident, Beckett Warner realizes that her troubles may be far worse—her school is run by a coven of beautiful women who perpetuate their youth by drinking the blood of virgins.",Love. Beauty. Wealth. Eternity.,2013-09-05,2013,9,en,en,"Thriller,Mystery,Adventure,Romance,Horror,Fantasy",96,3.241,4.039,38,False,"Sophie Lane Curtis,Kelly Reilly,Graham Phillips,Linus Roache,Sarah Sutherland",Hilary Brougher,US,,2013-09-01
106747,Machete Kills,Machete Kills,Ex-Federale agent Machete is recruited by the President of the United States for a mission which would be impossible for any mortal man – he must take down a madman revolutionary and an eccentric billionaire arms dealer who has hatched a plan to spread war and anarchy across the planet.,Trained to kill. Left for dead. Back for more.,2013-09-12,2013,9,en,"en,es","Action,Crime,Thriller",108,3.1936,5.619,1985,False,"Danny Trejo,Mel Gibson,Demián Bichir,Amber Heard,Michelle Rodriguez",Robert Rodriguez,"US,RU",Machete Collection,2013-09-01
231164,Sweet Whip,甘い鞭,"When Naoko was a freshman in high school she was kidnapped and imprisoned by a man who lived next door. For one month, she went through hell. Finally, she killed the man and escaped. Now as an adult, Naoko is a doctor specializing in infertility treatment, but she also has another side.",,2013-09-21,2013,9,ja,ja,"Drama,Crime",144,2.9311,5.9,30,False,"Mitsu Dan,Yuki Mamiya,Naoto Takenaka,Hiroko Nakajima,Tsuyoshi Nakano",Takashi Ishii,JP,,2013-09-01
199423,Visitors,Visitors,"From the director of KOYAANISQATSI, an astonishing film that documents the drama of how we both live and witness what we experience. Shot in rich black and white Godfrey Reggio's latest film finds the full spectrum of emotion in human faces, gorgeous landscapes and even the behavior of an especially expressive gorilla.",,2013-09-08,2013,9,en,en,Documentary,87,3.5214,6.29,31,False,"Triska,Emily Shockey,Juan Hernandez,Jean Archer,Avery King",Godfrey Reggio,US,,2013-09-01
224003,Dragonfyre,Dragonfyre,"A battle-weary ex-Special Forces Operative buys a ranch in remote American West to flee from the world, and encounters a strange series of trespassers, including a beautiful elf princess and a Native American mystic and Orcs. When the Orcs invade his property, John must give up his isolation to become a hero, before the Orcs unleash their dragon god on our world.",,2013-09-06,2013,9,en,en,"Action,Adventure,Fantasy",97,1.9285,3.889,44,False,"Masiela Lusha,Clare Niederpruem,Rusty Joiner,Wesley John,Isaac C. Singleton, Jr.",Kohl Glass,US,,2013-09-01
221444,Septic Man,Septic Man,"A sewage worker gets trapped inside a septic tank during a water contamination crisis and undergoes a hideous transformation. To escape, he must team up with a docile Giant and confront the murdering madman known as Lord Auch.",Shit just got surreal.,2013-09-20,2013,9,en,en,Horror,83,3.5246,4.407,27,False,"Jason David Brown,Molly Dunsworth,Robert Maillet,Timothy Burd,Julian Richings",Jesse Thomas Cook,CA,,2013-09-01
145668,Butcher Boys,Butcher Boys,"A gut-wrenching, non-stop roller coaster ride through the hellish underbelly of inner-city America. A birthday celebration at an upscale restaurant sets in motion events that bring Sissy, her brother, Mikey, and friends, Kenny and Barbie, face to face with the macabre world of the Boneboys. Inspired by Jonathan Swift's cannibalistic tale A Modest Proposal, the Boneboys are international predators who deal in human flesh - dead or alive. Their hunting grounds are the cities of the world.",You are what you eat,2013-09-06,2013,9,en,en,"Horror,Action,Comedy,Thriller",86,2.2191,4.452,62,False,"Ali Faulkner,Edwin Neal,Marilyn Burns,Derek Lee Nixon,Johnny Walter",Duane Graves,US,,2013-09-01
224008,The Don Juans,Donšajni,"An opera troupe in a small town decides to perform Mozart's Don Giovanni. The view behind the scenes uncovers the world of opera without the glitter. A tale of love and disappointment, about music and passionate love-making and about people that live their lives in spite of the opera.",,2013-09-26,2013,9,cs,cs,Comedy,102,2.123,4.429,7,False,"Jan Hartl,Libuše Šafránková,Martin Huba,Jiřina Jirásková,Ivana Chýlková",Jiří Menzel,CZ,,2013-09-01
502025,Munchausen,Munchausen,"A mother, unable to confront the heartbreak of her son leaving for college, delays his departure by making him sick. Unfortunately, she goes too far.",,2013-09-19,2013,9,en,xx,"Drama,Comedy,Horror",17,3.762,6.732,69,False,"Liam Aiken,Bonnie Bedelia,Rachel Brosnahan,Richard Riehle,David Purdham",Ari Aster,"MX,US",,2013-09-01
256779,The Princess of Egypt,Silmäterä,"Marja tries to make ends meet by taking night shifts in a newspaper delivery service, apparently mostly carried out by foreigners. During the day, she sleeps and strives to raise her little daughter as best as she can. As a single parent and lacking a solid income, life is a constant struggle. Things are about to go from bad to worse when she meets her ex-boyfriend whose obsessive demeanour about whether he is the father of Marja´s child will drive her to the edge of sanity.",,2013-09-20,2013,9,fi,fi,Drama,90,2.8198,5.2,8,False,"Emmi Parviainen,Luna Leinonen Botero,Ylva Ekblad,Mazdak Nassir,Bahram Peivastegan",Jan Forsström,FI,,2013-09-01
218381,Extraction,Extraction,"A major feature exclusively for digital, EXTRACTION follows a U.S. Black Ops team member who finds himself the only survivor of a botched prisoner extraction mission. Forced to fight his way out of a maximum-security Chechen prison, he must keep his target alive in order to catch a terrorist arms-dealer who is a threat to thousands of lives.",One Is The Deadliest Number,2013-09-05,2013,9,en,"en,es",Action,102,2.6477,4.9,44,False,"Jonathan Patrick Foo,Danny Glover,Sean Astin,Joanne Kelly,Falk Hentschel",Tony Giglio,US,,2013-09-01
204046,The Informant,Gibraltar,A story centered on a man who works as an informant for the French border patrol.,,2013-09-11,2013,9,fr,fr,"Thriller,Crime",116,4.3073,6.185,92,False,"Gilles Lellouche,Tahar Rahim,Riccardo Scamarcio,Mélanie Bernier,Raphaëlle Agogué",Julien Leclercq,"BE,CA,FR,LU,ES",,2013-09-01
212752,Cinemanovels,Cinemanovels,The estranged daughter (Lauren Lee Smith) of a recently deceased filmmaker gains a new understanding of her father when she offers to create a retrospective of his work.,,2013-09-06,2013,9,en,en,"Drama,Romance,Comedy",89,2.8597,4.545,11,False,"Lauren Lee Smith,Jennifer Beals,Ben Cotton,Birkett Turton,Katharine Isabelle",Terry Miles,CA,,2013-09-01
218898,Zanjeer,Zanjeer,A remake of the 1973 action film of the same name.,,2013-09-05,2013,9,hi,"hi,te","Action,Crime,Drama",138,2.4312,4.5,34,False,"Ram Charan,Prakash Raj,Priyanka Chopra Jonas,Sanjay Dutt,Srihari",Apoorva Lakhia,IN,,2013-09-01
212756,Stay,Stay,A woman finds out she's pregnant and returns home when the expected father wants nothing to do with her.,,2013-09-08,2013,9,en,"en,fr,ga",Drama,99,4.3866,4.625,20,False,"Taylor Schilling,Aidan Quinn,Michael Ironside,Brian Gleeson,Barry Keoghan",Wiebke von Carolsfeld,"CA,IE",,2013-09-01
256791,Jako nikdy,Jako nikdy,"The end of summer in the film also means the end of life. Vladimír Holas dies. Who is Vladimír Holas? Painter, sculptor and teacher of district importance. He painted many beautiful pictures - but not as great as he wished. He wasn't in the party, he wasn't in the Union of Artists, he didn't sell out to the past regime. The house in the beautiful countryside is his last refuge, death is inevitable and he doesn't want to die in an estranged hospital. He wants to crouch standing up, the way he lived.",,2013-09-19,2013,9,cs,cs,Drama,0,2.8292,5.9,4,False,"Petra Špalková,Taťjana Medvecká,Jiří Schmitzer,Marek Němec,Luboš Veselý",Zdeněk Tyc,"CZ,SK",,2013-09-01
225048,Evangeline,Evangeline,"Evangeline (Kat de Lieva) has left her sheltered upbringing to reinvent herself in college. As she begins to break out of her shell, she attracts the attention of a sociopathic fraternity leader (Richard Harmon) and his two cohorts.  “Beaten and left for dead, Evangeline finds herself trapped in a supernatural nightmare, where she is caught between salvation and vengeance. But to save herself, Evangeline discovers she must make the most horrifying choice of all…",Do unto others,2013-09-28,2013,9,en,"de,en","Thriller,Horror,Fantasy",90,2.0808,4.125,20,False,"Richard Harmon,Katerina Katelieva,Kelvin Redvers,Natalie Grace,Rikki Gagne",Karen Lam,CA,,2013-09-01
177945,"Like Father, Like Son",そして父になる,Ryota Nonomiya is a successful businessman driven by money. He learns that his biological son was switched with another child after birth. He must make a life-changing decision and choose his true son or the boy he raised as his own.,At what point does a father truly become a father?,2013-09-24,2013,9,ja,ja,Drama,120,2.2925,7.7,772,False,"Masaharu Fukuyama,Machiko Ono,Yoko Maki,Lily Franky,Jun Fubuki",Hirokazu Kore-eda,JP,,2013-09-01
217380,Black Box,Black Box,"A grad student in theatre directs a group of undergrads in an adaptation of a 1980s young adult novel, altering them all in unexpected ways.",,2013-09-27,2013,9,en,en,Drama,84,3.2216,0.0,0,False,"Josephine Decker,Austin Pendleton,Jaclyn Hennell,Alex Weisman,Nick Vidal",Stephen Cone,,,2013-09-01
198436,Antboy,Antboy,"12-year-old Pelle accidentally gets bitten by an ant and develops unimaginable superpowers. With help from his friend, comic book nerd Wilhelm, Pelle creates a secret identity as the superhero Antboy. Slowly things start to happen in the surburban community, and when a scary and crazy supervillain, Flea, enters the scene, Antboy must step up to the challenge.  The first Danish superhero-movie. Based on the books by Kenneth Bøgh Andersen.",Superheroes come in all sizes,2013-09-07,2013,9,da,da,"Comedy,Adventure,Family",77,2.4849,5.7,146,False,"Oscar Dietz,Amalie Kruse Jensen,Samuel Ting Graf,Nicolas Bro,Cecilie Alstrup Tarp",Ask Hasselbalch,DK,Antboy Collection,2013-09-01
223015,Trattoria,Trattoria,"Trattoria tells the story of Sal Sartini (played by Tony Denison from “The Closer”), a “conventional” chef in that he has an upscale, brick and mortar restaurant, who anxiously scans every diner wondering if he or she is the famed Michelin reviewer or the local reviewer who can get him on the coveted “Top 100 Restaurants” list. The interplay between Sal and his son, Vince (played by John Patrick Amedori), who thinks he might want to be a chef and is willing to experiment with his grandmother’s traditional Italian recipes, creates some drama. When stymied by his father, who thinks that training his son involves having him wash dishes and plunge clogged toilets in the restaurant, Vince finds alternative outlets.","Life can be a lot like cooking, sometimes it just doesn't turn out as expected.",2013-09-17,2013,9,en,en,Drama,80,2.192,4.2,4,False,"Tony Denison,John Patrick Amedori,Kandis Fay,Lisa Rotondi,Richard Conti",Jason Wolos,US,,2013-09-01
214317,Morning,Morning,"Five days in the life of an American couple immediately following the accidental death of their child. An every day story of tragedy, loss, acceptance, hope and renewal. 'Morning' follows the divergent paths of Mark and Alice Munroe as they circle each other in a heart-breaking pas-de-deux of grief before finally coming to grips with their shared loss.",life. loss. love.,2013-09-27,2013,9,en,en,Drama,95,3.0049,4.25,8,False,"Jeanne Tripplehorn,Leland Orser,Laura Linney,Elliott Gould,Jason Ritter",Leland Orser,US,,2013-09-01
444719,Future Boss,Future Boss,"Eric uses Google Glass to learn to defend himself against a Terminator from the future, who's set on killing him before he can become President of the United States. Sound far-fetched? Not so fast...",,2013-09-29,2013,9,en,en,"Science Fiction,Action,Comedy",6,3.1996,0.0,0,False,"Lorenz Hideyoshi Ruwwe,Eric Jacobus,Felix Fukuyoshi Ruwwe,Shaun Finney",Lorenz Hideyoshi Ruwwe,US,,2013-09-01
168758,LFO,LFO,"LFO is a dark comedy/drama/Sci-Fi about a man who realizes that he can hypnotise with sound. He starts experimenting on his neighbors, where the abuse of power takes over and, eventually, severe consequences for mankind are at stake.",What if you could change the world?,2013-09-20,2013,9,sv,"en,sv","Drama,Science Fiction",94,3.2927,6.2,28,False,"Patrik Karlson,Izabella Jo Tschig,Per Löfberg,Ahnna Rasch,Lukas Loughran",Antonio Tublén,"DK,SE",,2013-09-01
146233,Prisoners,Prisoners,"Keller Dover is facing every parent’s worst nightmare. His six-year-old daughter, Anna, is missing, together with her young friend, Joy, and as minutes turn to hours, panic sets in. The only lead is a dilapidated RV that had earlier been parked on their street.",Every moment matters.,2013-09-19,2013,9,en,en,"Drama,Thriller,Crime",153,10.4834,8.102,12644,False,"Hugh Jackman,Jake Gyllenhaal,Viola Davis,Maria Bello,Terrence Howard",Denis Villeneuve,US,,2013-09-01
778554,Red Hulk,Red Hulk,"Yorgos lives on his own in Athens. He lacks purpose, self-confidence, identity and peer acceptance. He fills the void by becoming the 'Red Hulk', as he is known at his football team's fan club. Until the day he gets involved in racial violence, entailing new problems and dilemmas.",,2013-09-26,2013,9,el,el,Drama,27,2.8977,0.0,0,False,"Christos Kontogeorgis,Dimitris Tzoumakis,Elissaios Vlachos,Simeon Tsakiris,Stelios Xanthoudakis",Asimina Proedrou,,,2013-09-01
146238,Runner Runner,Runner Runner,"When a poor college student who cracks an online poker game goes bust, he arranges a face-to-face with the man he thinks cheated him, a sly offshore entrepreneur.",The house always wins.,2013-09-24,2013,9,en,en,"Crime,Thriller,Drama",88,2.5759,5.641,1290,False,"Justin Timberlake,Ben Affleck,Gemma Arterton,Anthony Mackie,Michael Esper",Brad Furman,US,,2013-09-01
255299,Demon,Demon,"F.B.I. special agent Nicole Diaz is sent to the town of Oro Negro to help solve several bizarre murders of two agents in Sarasota Fl. At first, it's thought the killings are random acts committed by smugglers or drug dealers, that is, until the resident Tribal Ranger realizes the bodies have been drained of blood and suspects it is something more. Soon after a mysterious woman and her aide appear during an autopsy and claim responsibility for creating the perfect killing machine. A creature designed specifically for desert warfare to be used by the military.",,2013-09-01,2013,9,en,en,Horror,77,2.4362,2.25,4,False,"Jasmine Waltz,Michael Placencia,Bill Houskeeper,Joel D. Wynkoop,Michele L'Amourt",Rob Walker,,,2013-09-01
217923,Young Detective Dee: Rise of the Sea Dragon,狄仁杰之神都龙王,"Young Dee Renjie arrives in the empire's capital to join the Supreme Court as police judge of his region. He wants to become a prosecutor. Empress Wu, who is at the beginning of her reign, has commissioned the fierce detective Yuchi to investigate a sea monster that stalks the city at night and makes it unsafe.",,2013-09-27,2013,9,zh,zh,"Action,Crime,Fantasy,Adventure",134,2.2226,6.3,288,False,"Mark Chao,AngelaBaby,William Feng,Kim Bum,Carina Lau",Tsui Hark,"CN,HK",Detective Dee Collection (Tsui Hark),2013-09-01
215881,Plush,Plush,"A young singer/songwriter, despite being married, becomes involved with her new guitarist, who she soon discovers has a dark past and may be a danger to her and those close to her.",There's a fine line between love and obsession.,2013-09-13,2013,9,en,en,Thriller,98,3.5165,5.5,112,False,"Emily Browning,Cam Gigandet,Dawn Olivieri,Xavier Samuel,Frances Fisher",Catherine Hardwicke,US,,2013-09-01
236873,Lulu in the Nude,Lulu femme nue,"After a job interview gone wrong, Lulu sets sail leaving her husband and three children behind. But being an adventurer is easier said than done.",,2013-09-28,2013,9,fr,fr,"Comedy,Drama",90,2.5651,6.1,76,False,"Karin Viard,Bouli Lanners,Claude Gensac,Pascal Demolon,Philippe Rebbot",Sólveig Anspach,FR,,2013-09-01
191312,For Elise,Para Elisa,"A young college is responsible for the care of an innocent little girl, but soon all he knows give a twist that will endanger his own life. All begin when crossing under the floor of the third floor to the left, a road without knowing directly the door open to the forces of evil, freeing them at will through the building. A desperate race to save the lives when terror and pure evil are in the next aisle.",,2013-09-20,2013,9,es,es,"Horror,Mystery",75,2.3902,5.2,36,False,"Ana Turpin,Ona Casamiquela,Luisa Gavasa,Enrique Villén",Juanra Fernández,ES,,2013-09-01
216919,Deseo,Deseo,"Eight short stories of seduction and illicit encounters between lovers, filled with humor and eroticism, which use a circular structure located in the cosmopolitan atmosphere of a colonial city of Mexico.",,2013-09-13,2013,9,es,es,Drama,97,5.4981,6.551,267,False,"Edith González,Christian Bach,Paola Nuñez,Paulina Gaitán,Leonor Varela",Antonio Zavala Kugler,MX,,2013-09-01
269659,Mathapoo,Mathapoo,"Mathapoo is an tamil romanti movie direction by Nagaraj. The movie Starring Jeyan, Gayathri, Geetha, Sitharaa, Kitty, Ilavarasu, Renuka, Senji, Udhay, Shankar Guru Raja. Music for Mathappu is composed by K.Velayutham and produced by Sudalaikkan Raja.",,2013-09-13,2013,9,ta,ta,,0,2.7412,0.0,0,False,"Jeyan,Gayathrie Shankar,Geetha,Sithara,Ilavarasu",Nagaraj,IN,,2013-09-01
218460,The Contractor,The Contractor,"Elizabeth Chase is busy remodeling her new home with her lawyer husband, Paul and daughter, McKenzie. To make sure it's finished before a charity event they're hosting, the couple hire a contractor, Javier, to help. However Elizabeth starts to grow suspicious of Javier and learns that he'd targeted the family all along. Now, to save her family, Elizabeth will have to take matters into her own hands.",,2013-09-02,2013,9,en,en,"Crime,Thriller,Drama",87,5.4176,3.633,30,False,"Danny Trejo,Christina Cox,Brad Rowe,Taylor Spreitler,Arianne Zucker",Sean Olson,US,,2013-09-01
216412,36 Saints,36 Saints,"When New York Police Headquarters is confronted with the horror of a serial murderer loose on the streets of Manhattan, two detectives (Franky G and Jeffrey De Serrano) are tasked with bringing order to the chaos. Oblivious to the danger, six students from all over the world, who now attend school together in New York, are planning a memorial to celebrate the lives of their 30 lost “brothers and sisters” who died suddenly in a tragic plane crash a year prior.",Are you one of them?,2013-09-06,2013,9,en,en,Thriller,83,2.857,3.4,5,False,"Chris Riggi,Franky G,Jeffrey De Serrano,Britne Oldford,Donna McKechnie",Eddy Duran,US,,2013-09-01
209244,Are You Here,Are You Here,"When Steve Dallas, a womanizing local weatherman, hears that his off-the-grid best friend Ben Baker has lost his estranged father, the two return to Ben's childhood home. Once there, they discover Ben has inherited the family fortune, and the ill-equipped duo must battle Ben's formidable sister and deal with his father's gorgeous 25-year old widow.",Friendship... there's nothing in it for anybody.,2013-09-07,2013,9,en,en,Comedy,114,2.3814,5.1,294,False,"Owen Wilson,Zach Galifianakis,Amy Poehler,Laura Ramsey,Lauren Lapkus",Matthew Weiner,US,,2013-09-01
372579,Watch This,Watch This,Three of today's hottest indie horror directors present this collaborative effort that brings some new thrills &amp; fasted-paced chills with five new inventive tales.,,2013-09-03,2013,9,en,,Horror,0,2.2078,0.0,0,False,,Shawn Burkett,,,2013-09-01
168806,Waltz for Monica,Monica Z,"""Monica Z"" is a biopic about the Swedish singer and actress Monica Zetterlund focusing on her journey from a job as a telephone operator in a small town in Sweden to stardom in the clubs of New York and Stockholm.",Having it all comes at a price,2013-09-13,2013,9,sv,"sv,en","Music,Drama",111,2.2725,6.5,46,False,"Edda Magnason,Sverrir Gudnason,Kjell Bergqvist,Vera Vitali,Cecilia Ljung",Per Fly,SE,,2013-09-01
